stationid,yeardata,jday,timedata,watertemp1_avg,watertemp1Flag,sp_cond1_avg,salinity1_avg,salinity1Flag,dis_oxy1_avg,dis_oxy1Flag,dis_oxy2_avg,dis_oxy2Flag,depth1_avg,depth1Flag,comments
122,2019,218,1330,30.4899998,3,34.6800003,21.6700001,3,12.6999998,3,0,3,1.35399997,3,
122,2019,218,1400,30.5300007,3,37.8699989,23.8799992,3,12.6000004,3,0,3,1.33299994,3,
122,2019,218,1430,30.6200008,3,37.8600006,23.8799992,3,12.6999998,3,0,3,1.36399996,3,
122,2019,218,1500,30.6800003,3,35.2999992,22.0900002,3,12.6999998,3,0,3,1.35599995,3,
122,2019,218,1530,30.7000008,3,38.1199989,24.0599995,3,12.3999996,3,0,3,1.37600005,3,
122,2019,218,1600,30.8099995,3,34.0800018,21.25,3,12.3999996,3,0,3,1.35399997,3,
122,2019,218,1630,30.7199993,3,36.2000008,22.7199993,3,12.3999996,3,0,3,1.31400001,3,
122,2019,218,1700,30.5400009,3,36.75,23.1000004,3,12.3999996,3,0,3,1.37699997,3,
122,2019,218,1730,30.5900002,3,36.5600014,22.9699993,3,12.3000002,3,0,3,1.35699999,3,
122,2019,218,1800,30.4699993,3,36.5200005,22.9500008,3,12.3000002,3,0,3,1.37199998,3,
122,2019,218,1830,30.5,3,36.2000008,22.7199993,3,12.1999998,3,0,3,1.329,3,
122,2019,218,1900,30.4099998,3,35.4799995,22.2199993,3,12.1999998,3,0,3,1.352,3,
122,2019,218,1930,30.5200005,3,35.1599998,22,3,12.1000004,3,0,3,1.36399996,3,
122,2019,218,2000,30.5,3,34.6599998,21.6499996,3,12.1999998,3,0,3,1.375,3,
122,2019,218,2030,30.4799995,3,35.8499985,22.4799995,3,12,3,0,3,1.37899995,3,
122,2019,218,2100,30.4500008,3,35.0499992,21.9300003,3,12.1999998,3,0,3,1.37699997,3,
122,2019,218,2130,30.4699993,3,37.1300011,23.3700008,3,12.1000004,3,0,3,1.40499997,3,
122,2019,218,2200,30.4799995,3,35.6899986,22.3700008,3,12.1999998,3,0,3,1.40499997,3,
122,2019,218,2230,30.1800003,3,40.3600006,25.6499996,3,12.1999998,3,0,3,1.41900003,3,
122,2019,218,2300,30.0400009,3,45.7099991,29.4799995,3,12.1000004,3,0,3,1.42299998,3,
122,2019,218,2330,30.1599998,3,45.2400017,29.1299992,3,12.1000004,3,0,3,1.41900003,3,
122,2019,218,2400,30.1700001,3,47,30.3999996,3,12.1000004,3,0,3,1.45099998,3,
122,2019,219,30,30.0900002,3,47.3100014,30.6299992,3,12.1000004,3,0,3,1.43799996,3,
122,2019,219,100,29.9699993,3,47.9500008,31.1000004,3,12,3,0,3,1.45599997,3,
122,2019,219,130,29.9300003,3,48.2200012,31.2999992,3,12,3,0,3,1.44799995,3,
122,2019,219,200,29.9500008,3,47.9300003,31.0900002,3,12.1000004,3,0,3,1.44500005,3,
122,2019,219,230,29.8899994,3,48.2999992,31.3600006,3,12.1000004,3,0,3,1.45700002,3,
122,2019,219,300,29.8600006,3,48.3699989,31.4099998,3,12,3,0,3,1.46500003,3,
122,2019,219,330,29.8099995,3,48.5200005,31.5200005,3,12.1000004,3,0,3,1.47800004,3,
122,2019,219,400,29.7700005,3,48.5800018,31.5699997,3,12.1000004,3,0,3,1.47500002,3,
122,2019,219,430,29.7299995,3,47.9099998,31.0799999,3,12,3,0,3,1.46899998,3,
122,2019,219,500,29.7199993,3,47.9399986,31.1000004,3,12,3,0,3,1.47000003,3,
122,2019,219,530,29.6000004,3,47.7000008,30.9300003,3,12,3,0,3,1.42900002,3,
122,2019,219,600,29.7099991,3,46.2799988,29.8999996,3,12.1999998,3,0,3,1.43900001,3,
122,2019,219,630,29.7600002,3,41,26.1100006,3,12.3999996,3,0,3,1.42999995,3,
122,2019,219,700,29.8099995,3,47.4399986,30.7299995,3,12.6999998,3,0,3,1.41400003,3,
122,2019,219,730,29.7900009,3,45,28.9699993,3,12.6999998,3,0,3,1.398,3,
122,2019,219,800,29.8799992,3,45.8199997,29.5599995,3,12.5,3,0,3,1.38900006,3,
122,2019,219,830,29.9699993,3,42.0099983,26.8199997,3,12.6000004,3,0,3,1.40600002,3,
122,2019,219,900,30.0100002,3,43.2599983,27.7099991,3,12.6000004,3,0,3,1.38399994,3,
122,2019,219,930,30.0599995,3,44.8400002,28.8500004,3,12.6000004,3,0,3,1.37199998,3,
122,2019,219,1000,30.1599998,3,41.4500008,26.4200001,3,12.6000004,3,0,3,1.347,3,
122,2019,219,1030,30.4500008,3,39.8300018,25.2700005,3,12.5,3,0,3,1.347,3,
122,2019,219,1100,30.4799995,3,39.7700005,25.2299995,3,12.6000004,3,0,3,1.32099998,3,
122,2019,219,1130,30.6100006,3,38.8100014,24.5499992,3,12.6000004,3,0,3,1.329,3,
122,2019,219,1200,30.5900002,3,40.0900002,25.4500008,3,12.6999998,3,0,3,1.31500006,3,
122,2019,219,1230,30.5599995,3,42.0800018,26.8600006,3,12.6000004,3,0,3,1.28100002,3,
122,2019,219,1300,30.8400002,3,42.4199982,27.0900002,3,12.5,3,0,3,1.28999996,3,
122,2019,219,1330,30.8999996,3,39.9900017,25.3700008,3,12.5,3,0,3,1.28699994,3,
122,2019,219,1400,31.2600002,3,41.5200005,26.4400005,3,12.6999998,3,0,3,1.28199995,3,
122,2019,219,1430,31.2800007,3,37.8600006,23.8600006,3,12.6000004,3,0,3,1.26300001,3,
122,2019,219,1500,31.0699997,3,40.5699997,25.7700005,3,12.3999996,3,0,3,1.26499999,3,
122,2019,219,1530,31.1100006,3,34.6199989,21.6100006,3,12.3999996,3,0,3,1.25600004,3,
122,2019,219,1600,31.1599998,3,40.9300003,26.0200005,3,12.5,3,0,3,1.26900005,3,
122,2019,219,1630,31.0400009,3,32.25,19.9799995,3,12.3999996,3,0,3,1.30200005,3,
122,2019,219,1700,31.1200008,3,39.3499985,24.9099998,3,12.6000004,3,0,3,1.296,3,
122,2019,219,1730,31.0900002,3,34.7900009,21.7299995,3,12.3999996,3,0,3,1.29299998,3,
122,2019,219,1800,31.1599998,3,37.5800018,23.6700001,3,12.3000002,3,0,3,1.28799999,3,
122,2019,219,1830,31.25,3,40.4900017,25.7099991,3,12.1999998,3,0,3,1.26600003,3,
122,2019,219,1900,31.2399998,3,37.4700012,23.5900002,3,12.1999998,3,0,3,1.273,3,
122,2019,219,1930,31.1700001,3,37.4199982,23.5599995,3,12.1999998,3,0,3,1.28999996,3,
122,2019,219,2000,31.2600002,3,39.3400002,24.8999996,3,12.1999998,3,0,3,1.28799999,3,
122,2019,219,2030,31.2399998,3,39.8800011,25.2800007,3,12.1999998,3,0,3,1.296,3,
122,2019,219,2100,30.2299995,3,46.0800018,29.7299995,3,12,3,0,3,1.31400001,3,
122,2019,219,2130,30.0599995,3,47.8499985,31.0200005,3,12.1000004,3,0,3,1.31500006,3,
122,2019,219,2200,30.0599995,3,47.9099998,31.0699997,3,12.1000004,3,0,3,1.347,3,
122,2019,219,2230,30.0400009,3,48.1199989,31.2199993,3,12.1999998,3,0,3,1.36099994,3,
122,2019,219,2300,29.9300003,3,48.5999985,31.5799999,3,12,3,0,3,1.352,3,
122,2019,219,2330,29.8799992,3,48.7000008,31.6499996,3,12.1000004,3,0,3,1.37899995,3,
122,2019,219,2400,29.8099995,3,49.0200005,31.8799992,3,12.1000004,3,0,3,1.39400005,3,
122,2019,220,30,29.75,3,49.1100006,31.9500008,3,12.1999998,3,0,3,1.40100002,3,
122,2019,220,100,29.7199993,3,49.2200012,32.0299988,3,12.1000004,3,0,3,1.42900002,3,
122,2019,220,130,29.6900005,3,49.2599983,32.0699997,3,12.1000004,3,0,3,1.43200004,3,
122,2019,220,200,29.6299992,3,49.3600006,32.1399994,3,12.1000004,3,0,3,1.42999995,3,
122,2019,220,230,29.5599995,3,49.4300003,32.2000008,3,12.1000004,3,0,3,1.43099999,3,
122,2019,220,300,29.5499992,3,49.4099998,32.1800003,3,12.1000004,3,0,3,1.44700003,3,
122,2019,220,330,29.4899998,3,49.4799995,32.2299995,3,12.1000004,3,0,3,1.42999995,3,
122,2019,220,400,29.4899998,3,49.4300003,32.2000008,3,12.1000004,3,0,3,1.45099998,3,
122,2019,220,430,29.4500008,3,49.2099991,32.0299988,3,12.1000004,3,0,3,1.45299995,3,
122,2019,220,500,29.4099998,3,49.5699997,32.2999992,3,11.8999996,3,0,3,1.44700003,3,
122,2019,220,530,29.3899994,3,48.2200012,31.3099995,3,12.1000004,3,0,3,1.44500005,3,
122,2019,220,600,29.3999996,3,48.0299988,31.1800003,3,12.1000004,3,0,3,1.43299997,3,
122,2019,220,630,29.4500008,3,47.4700012,30.7700005,3,12.1999998,3,0,3,1.42700005,3,
122,2019,220,700,29.6200008,3,45.3400002,29.2199993,3,12.5,3,0,3,1.39999998,3,
122,2019,220,730,29.7000008,3,43.8499985,28.1499996,3,12.6000004,3,0,3,1.38900006,3,
122,2019,220,800,29.6200008,3,45.5299988,29.3600006,3,12.6999998,3,0,3,1.36099994,3,
122,2019,220,830,29.6499996,3,45.8400002,29.5799999,3,12.6999998,3,0,3,1.35099995,3,
122,2019,220,900,29.7700005,3,45.4700012,29.3099995,3,12.6999998,3,0,3,1.34000003,3,
122,2019,220,930,30.1100006,3,44.5200005,28.6200008,3,12.6999998,3,0,3,1.34800005,3,
122,2019,220,1000,30.2199993,3,43.0499992,27.5599995,3,12.6999998,3,0,3,1.32599998,3,
122,2019,220,1030,30.2099991,3,43.4300003,27.8299999,3,12.6000004,3,0,3,1.31400001,3,
122,2019,220,1100,30.1299992,3,44.2299995,28.4099998,3,12.3999996,3,0,3,1.27699995,3,
122,2019,220,1130,30.3700008,3,44.4500008,28.5599995,3,12.6000004,3,0,3,1.273,3,
122,2019,220,1200,30.4699993,3,39.5,25.0400009,3,12.6000004,3,0,3,1.28299999,3,
122,2019,220,1230,30.4300003,3,43.1699982,27.6399994,3,12.6000004,3,0,3,1.23899996,3,
122,2019,220,1300,30.6399994,3,39.3300018,24.9099998,3,12.6999998,3,0,3,1.23699999,3,
122,2019,220,1330,30.5499992,3,42.2099991,26.9500008,3,12.6999998,3,0,3,1.19799995,3,
122,2019,220,1400,30.6800003,3,42.8300018,27.3899994,3,12.6999998,3,0,3,1.18099999,3,
122,2019,220,1430,31.0499992,3,36.2700005,22.7600002,3,12.6000004,3,0,3,1.18799996,3,
122,2019,220,1500,30.75,3,43,27.5100002,3,12.6999998,3,0,3,1.18400002,3,
122,2019,220,1530,30.8199997,3,42.2799988,27,3,12.5,3,0,3,1.19799995,3,
122,2019,220,1600,30.9899998,3,35.6800003,22.3500004,3,12.1999998,3,0,3,1.17900002,3,
122,2019,220,1630,30.8500004,3,43.7599983,28.0499992,3,12.3999996,3,0,3,1.20099998,3,
122,2019,220,1700,31,3,34.3600006,21.4300003,3,12.3999996,3,0,3,1.22599995,3,
122,2019,220,1730,31.0100002,3,35.8699989,22.4799995,3,12.3000002,3,0,3,1.19700003,3,
122,2019,220,1800,30.9500008,3,39.3699989,24.9300003,3,12.3000002,3,0,3,1.204,3,
122,2019,220,1830,30.9599991,3,35.2200012,22.0300007,3,12.1000004,3,0,3,1.23199999,3,
122,2019,220,1900,30.9799995,3,38.5400009,24.3400002,3,12.1999998,3,0,3,1.21899998,3,
122,2019,220,1930,31.0499992,3,37.6599998,23.7299995,3,12.1999998,3,0,3,1.23399997,3,
122,2019,220,2000,30.9500008,3,35.9700012,22.5499992,3,12.1000004,3,0,3,1.21599996,3,
122,2019,220,2030,30.9799995,3,40.75,25.8999996,3,12.1999998,3,0,3,1.21899998,3,
122,2019,220,2100,30.9500008,3,40.8199997,25.9500008,3,12,3,0,3,1.24300003,3,
122,2019,220,2130,29.6800003,3,46.6599998,30.1800003,3,12.1999998,3,0,3,1.24199998,3,
122,2019,220,2200,29.6399994,3,47.3199997,30.6499996,3,12.1000004,3,0,3,1.28100002,3,
122,2019,220,2230,29.5799999,3,48.1899986,31.2800007,3,12.1999998,3,0,3,1.28699994,3,
122,2019,220,2300,29.6599998,3,47.8699989,31.0499992,3,12.1000004,3,0,3,1.31599998,3,
122,2019,220,2330,29.3299999,3,49.4199982,32.1899986,3,12.1999998,3,0,3,1.33200002,3,
122,2019,220,2400,29.3199997,3,49.5999985,32.3199997,3,12,3,0,3,1.35000002,3,
122,2019,221,30,29.2399998,3,49.9399986,32.5800018,3,12.1000004,3,0,3,1.375,3,
122,2019,221,100,29.2199993,3,50.0400009,32.6500015,3,12.1000004,3,0,3,1.38100004,3,
122,2019,221,130,29.1700001,3,50.2400017,32.7999992,3,12.1000004,3,0,3,1.39400005,3,
122,2019,221,200,28.9599991,3,50.5800018,33.0600014,3,12.1000004,3,0,3,1.41299999,3,
122,2019,221,230,28.9099998,3,50.6699982,33.1199989,3,12,3,0,3,1.39699996,3,
122,2019,221,300,28.9099998,3,50.5900002,33.0699997,3,11.8999996,3,0,3,1.426,3,
122,2019,221,330,28.7299995,3,50.8499985,33.2599983,3,12,3,0,3,1.421,3,
122,2019,221,400,28.7999992,3,50.7200012,33.1699982,3,12.1000004,3,0,3,1.42799997,3,
122,2019,221,430,28.6299992,3,50.9399986,33.3300018,3,12.1000004,3,0,3,1.43599999,3,
122,2019,221,500,28.6299992,3,50.9599991,33.3499985,3,12,3,0,3,1.43200004,3,
122,2019,221,530,28.5900002,3,50.4700012,32.9900017,3,12.1000004,3,0,3,1.42499995,3,
122,2019,221,600,28.6000004,3,49.4700012,32.25,3,12.5,3,0,3,1.45599997,3,
122,2019,221,630,28.5799999,3,50.1500015,32.75,3,12.6000004,3,0,3,1.44799995,3,
122,2019,221,700,28.6000004,3,50.2900009,32.8499985,3,12.6999998,3,0,3,1.45000005,3,
122,2019,221,730,28.7000008,3,49.6199989,32.3600006,3,12.6999998,3,0,3,1.38499999,3,
122,2019,221,800,28.7199993,3,49.7700005,32.4700012,3,12.5,3,0,3,1.40199995,3,
122,2019,221,830,28.7399998,3,49.4599991,32.2400017,3,12.6999998,3,0,3,1.38600004,3,
122,2019,221,900,29.2099991,3,47.6699982,30.9200001,3,12.6999998,3,0,3,1.37699997,3,
122,2019,221,930,29.2900009,3,48.2299995,31.3199997,3,12.6000004,3,0,3,1.33299994,3,
122,2019,221,1000,29.2800007,3,48.5900002,31.5900002,3,12.6000004,3,0,3,1.32000005,3,
122,2019,221,1030,29.3799992,3,48.5200005,31.5400009,3,12.6000004,3,0,3,1.31700003,3,
122,2019,221,1100,29.8999996,3,46.9599991,30.3799992,3,12.6999998,3,0,3,1.30200005,3,
122,2019,221,1130,30.3400002,3,46.2299995,29.8400002,3,12.5,3,0,3,1.28100002,3,
122,2019,221,1200,30.3099995,3,44.3699989,28.5,3,12.6999998,3,0,3,1.26699996,3,
122,2019,221,1230,29.8099995,3,45.9199982,29.6399994,3,12.6999998,3,0,3,1.25899994,3,
122,2019,221,1300,30.1599998,3,46.2299995,29.8500004,3,12.6000004,3,0,3,1.21599996,3,
122,2019,221,1330,30.6000004,3,45.7999992,29.5200005,3,12.6999998,3,0,3,1.18499994,3,
122,2019,221,1400,30.8299999,3,44.5,28.5799999,3,12.6999998,3,0,3,1.18200004,3,
122,2019,221,1430,30.9099998,3,38.8699989,24.5799999,3,12.6999998,3,0,3,1.18499994,3,
122,2019,221,1500,31.1599998,3,40.4900017,25.7099991,3,12.6000004,3,0,3,1.16999996,3,
122,2019,221,1530,31.0599995,3,41.8699989,26.6900005,3,12.6999998,3,0,3,1.15699995,3,
122,2019,221,1600,31.3500004,3,37.0900002,23.3199997,3,12.6999998,3,0,3,1.15799999,3,
122,2019,221,1630,31.3799992,3,42.1800003,26.8999996,3,12.6999998,3,0,3,1.12899995,3,
122,2019,221,1700,31.4200001,3,34.7999992,21.7299995,3,12.6000004,3,0,3,1.15400004,3,
122,2019,221,1730,31.3500004,3,38.6199989,24.3899994,3,12.3999996,3,0,3,1.15999997,3,
122,2019,221,1800,31.3099995,3,36.7799988,23.1100006,3,12.1999998,3,0,3,1.15600002,3,
122,2019,221,1830,31.2700005,3,35.1300011,21.9599991,3,12.1999998,3,0,3,1.18299997,3,
122,2019,221,1900,31.2600002,3,34.9199982,21.8199997,3,12.1000004,3,0,3,1.20099998,3,
122,2019,221,1930,31.2399998,3,34.1599998,21.2900009,3,12.1000004,3,0,3,1.17700005,3,
122,2019,221,2000,31.3400002,3,45.2400017,29.0900002,3,12.1999998,3,0,3,1.19000006,3,
122,2019,221,2030,31.2399998,3,38.8600006,24.5599995,3,12.1999998,3,0,3,1.19099998,3,
122,2019,221,2100,31.3500004,3,44.5099983,28.5699997,3,12.1999998,3,0,3,1.19700003,3,
122,2019,221,2130,31.2999992,3,39.6399994,25.1100006,3,12.1000004,3,0,3,1.21200001,3,
122,2019,221,2200,31.2099991,3,36.9799995,23.2399998,3,12.1999998,3,0,3,1.204,3,
122,2019,221,2230,28.6299992,3,48.2000008,31.3199997,3,12.1999998,3,0,3,1.23000002,3,
122,2019,221,2300,28.3899994,3,49.5099983,32.2900009,3,12.1999998,3,0,3,1.25999999,3,
122,2019,221,2330,28.5200005,3,49.4099998,32.2099991,3,12.1000004,3,0,3,1.27199996,3,
122,2019,221,2400,28.4899998,3,49.9500008,32.6100006,3,12.1000004,3,0,3,1.30499995,3,
122,2019,222,30,28.5900002,3,49.8100014,32.5,3,12.3000002,3,0,3,1.31099999,3,
122,2019,222,100,28.5599995,3,50,32.6399994,3,12,3,0,3,1.34200001,3,
122,2019,222,130,28.6000004,3,50.0800018,32.7000008,3,12.1000004,3,0,3,1.36500001,3,
122,2019,222,200,28.6499996,3,50.3400002,32.8899994,3,12.1000004,3,0,3,1.36300004,3,
122,2019,222,230,28.6700001,3,50.5200005,33.0200005,3,12.1000004,3,0,3,1.37899995,3,
122,2019,222,300,28.6900005,3,50.9099998,33.3100014,3,12.1000004,3,0,3,1.39999998,3,
122,2019,222,330,28.6700001,3,50.6300011,33.0999985,3,12.1000004,3,0,3,1.403,3,
122,2019,222,400,28.7099991,3,50.5400009,33.0400009,3,12.1000004,3,0,3,1.41100001,3,
122,2019,222,430,28.6700001,3,50.2900009,32.8499985,3,12.1000004,3,0,3,1.40600002,3,
122,2019,222,500,28.6900005,3,50.2299995,32.7999992,3,12,3,0,3,1.44000006,3,
122,2019,222,530,28.7099991,3,49.5800018,32.3300018,3,12.1000004,3,0,3,1.44099998,3,
122,2019,222,600,28.6900005,3,48.6800003,31.6700001,3,12.5,3,0,3,1.43499994,3,
122,2019,222,630,28.8199997,3,48.5400009,31.5699997,3,12.6000004,3,0,3,1.42999995,3,
122,2019,222,700,28.9200001,3,48.2000008,31.3199997,3,12.5,3,0,3,1.43599999,3,
122,2019,222,730,28.8700008,3,48.2900009,31.3799992,3,12.6999998,3,0,3,1.43799996,3,
122,2019,222,800,28.8899994,3,48.4399986,31.4899998,3,12.6000004,3,0,3,1.40900004,3,
122,2019,222,830,28.9500008,3,48.4399986,31.4899998,3,12.6000004,3,0,3,1.39699996,3,
122,2019,222,900,29,3,48.3199997,31.3999996,3,12.6999998,3,0,3,1.38199997,3,
122,2019,222,930,29.9300003,3,46.4099998,29.9799995,3,12.6999998,3,0,3,1.36300004,3,
122,2019,222,1000,29.7600002,3,46.9099998,30.3500004,3,12.5,3,0,3,1.35500002,3,
122,2019,222,1030,29.5599995,3,47.3400002,30.6700001,3,12.6000004,3,0,3,1.34300005,3,
122,2019,222,1100,29.8799992,3,46.9500008,30.3799992,3,12.6000004,3,0,3,1.29400003,3,
122,2019,222,1130,30.1299992,3,46.9799995,30.3899994,3,12.6000004,3,0,3,1.28600001,3,
122,2019,222,1200,30.9500008,3,46.1300011,29.75,3,12.8000002,3,0,3,1.29499996,3,
122,2019,222,1230,30.5300007,3,43.6399994,27.9699993,3,12.5,3,0,3,1.25399995,3,
122,2019,222,1300,30.7000008,3,43.7099991,28.0200005,3,12.3999996,3,0,3,1.23899996,3,
122,2019,222,1330,30.4099998,3,43.3600006,27.7700005,3,12.3999996,3,0,3,1.24800003,3,
122,2019,222,1400,30.3999996,3,42.6500015,27.2700005,3,12.6999998,3,0,3,1.21800005,3,
122,2019,222,1430,30.4400005,3,42.4900017,27.1599998,3,12.6999998,3,0,3,1.17999995,3,
122,2019,222,1500,30.5499992,3,40.1399994,25.4799995,3,12.6999998,3,0,3,1.16700006,3,
122,2019,222,1530,30.6100006,3,40.3699989,25.6399994,3,12.8000002,3,0,3,1.16700006,3,
122,2019,222,1600,30.5900002,3,40.4000015,25.6599998,3,12.6000004,3,0,3,1.16400003,3,
122,2019,222,1630,30.5499992,3,40.9099998,26.0200005,3,12.6999998,3,0,3,1.12800002,3,
122,2019,222,1700,30.5599995,3,39.2599983,24.8600006,3,12.3000002,3,0,3,1.13,3,
122,2019,222,1730,30.6100006,3,37.0200005,23.2900009,3,12.1999998,3,0,3,1.13800001,3,
122,2019,222,1800,30.5799999,3,37.0099983,23.2900009,3,12.1999998,3,0,3,1.13800001,3,
122,2019,222,1830,30.6000004,3,35.1899986,22.0200005,3,12.1999998,3,0,3,1.13399994,3,
122,2019,222,1900,30.6399994,3,37.4700012,23.6100006,3,12.1999998,3,0,3,1.153,3,
122,2019,222,1930,30.5799999,3,32.9300003,20.4599991,3,12,3,0,3,1.16999996,3,
122,2019,222,2000,30.5400009,3,31.3700008,19.3899994,3,12.1000004,3,0,3,1.16499996,3,
122,2019,222,2030,30.5699997,3,36.3300018,22.8099995,3,12.1999998,3,0,3,1.14699996,3,
122,2019,222,2100,30.5400009,3,39.5999985,25.1000004,3,12.1999998,3,0,3,1.15400004,3,
122,2019,222,2130,30.5699997,3,40.7099991,25.8799992,3,12.1000004,3,0,3,1.20200002,3,
122,2019,222,2200,30.5200005,3,36.5600014,22.9699993,3,12.1999998,3,0,3,1.20500004,3,
122,2019,222,2230,30.7000008,3,43.4799995,27.8600006,3,12.1999998,3,0,3,1.19000006,3,
122,2019,222,2300,29.2000008,3,46.9099998,30.3700008,3,12.1000004,3,0,3,1.222,3,
122,2019,222,2330,29.0400009,3,47.4599991,30.7700005,3,12.1000004,3,0,3,1.22599995,3,
122,2019,222,2400,28.5699997,3,49.9099998,32.5800018,3,12.1000004,3,0,3,1.25899994,3,
122,2019,223,30,28.6000004,3,49.9700012,32.6199989,3,12.1000004,3,0,3,1.26100004,3,
122,2019,223,100,28.6200008,3,50.1800003,32.7700005,3,12,3,0,3,1.27499998,3,
122,2019,223,130,28.6100006,3,50.5800018,33.0699997,3,12.1000004,3,0,3,1.29299998,3,
122,2019,223,200,28.6299992,3,50.5900002,33.0699997,3,12,3,0,3,1.30200005,3,
122,2019,223,230,28.6399994,3,50.5099983,33.0200005,3,12.1000004,3,0,3,1.34500003,3,
122,2019,223,300,28.6499996,3,50.4500008,32.9700012,3,12.1000004,3,0,3,1.35300004,3,
122,2019,223,330,28.6800003,3,50.4900017,33,3,11.8999996,3,0,3,1.36800003,3,
122,2019,223,400,28.6900005,3,50.4700012,32.9900017,3,12.1999998,3,0,3,1.38900006,3,
122,2019,223,430,28.6900005,3,50.3800011,32.9199982,3,12,3,0,3,1.40499997,3,
122,2019,223,500,28.7099991,3,50.4199982,32.9500008,3,12.1000004,3,0,3,1.41100001,3,
122,2019,223,530,28.6900005,3,49.3499985,32.1599998,3,11.8999996,3,0,3,1.403,3,
122,2019,223,600,28.6900005,3,50.0499992,32.6800003,3,12.1999998,3,0,3,1.40900004,3,
122,2019,223,630,28.6800003,3,49.5400009,32.2999992,3,12.3000002,3,0,3,1.40900004,3,
122,2019,223,700,28.7000008,3,50.2099991,32.7900009,3,12.3000002,3,0,3,1.41400003,3,
122,2019,223,730,28.75,3,49.2200012,32.0699997,3,12.3999996,3,0,3,1.421,3,
122,2019,223,800,28.7700005,3,48.9900017,31.8999996,3,12.5,3,0,3,1.42299998,3,
122,2019,223,830,28.8799992,3,48.4500008,31.5,3,12.6000004,3,0,3,1.39900005,3,
122,2019,223,900,28.9200001,3,48.0699997,31.2199993,3,12.6000004,3,0,3,1.38800001,3,
122,2019,223,930,29.0599995,3,48.2599983,31.3600006,3,12.6999998,3,0,3,1.37899995,3,
122,2019,223,1000,29.1700001,3,47.2900009,30.6399994,3,12.6999998,3,0,3,1.34200001,3,
122,2019,223,1030,29.5900002,3,46.5600014,30.1100006,3,12.6999998,3,0,3,1.33200002,3,
122,2019,223,1100,29.3500004,3,47.2200012,30.5900002,3,12.6999998,3,0,3,1.30599999,3,
122,2019,223,1130,29.7800007,3,46.4500008,30.0200005,3,12.6999998,3,0,3,1.29200006,3,
122,2019,223,1200,29.3199997,3,48.1500015,31.2700005,3,12.6999998,3,0,3,1.27900004,3,
122,2019,223,1230,29.6299992,3,47.8300018,31.0200005,3,12.6999998,3,0,3,1.24699998,3,
122,2019,223,1300,30.4599991,3,44.6199989,28.6800003,3,12.6000004,3,0,3,1.23899996,3,
122,2019,223,1330,30.1499996,3,45.5200005,29.3400002,3,12.8000002,3,0,3,1.18700004,3,
122,2019,223,1400,30.8099995,3,45.7200012,29.4599991,3,12.6000004,3,0,3,1.17799997,3,
122,2019,223,1430,30.4899998,3,45.4500008,29.2700005,3,12.6999998,3,0,3,1.15799999,3,
122,2019,223,1500,30.6900005,3,45.4199982,29.2399998,3,12.6999998,3,0,3,1.12899995,3,
122,2019,223,1530,30.9699993,3,45.6399994,29.3899994,3,12.8000002,3,0,3,1.079,3,
122,2019,223,1600,30.8999996,3,45.7599983,29.4799995,3,12.3000002,3,0,3,1.07299995,3,
122,2019,223,1630,30.2999992,3,40.4700012,25.7199993,3,12.3000002,3,0,3,1.08700001,3,
122,2019,223,1700,30.3600006,3,39.2299995,24.8500004,3,12.3000002,3,0,3,1.12600005,3,
122,2019,223,1730,30.3999996,3,37.9199982,23.9300003,3,12.1999998,3,0,3,1.11399996,3,
122,2019,223,1800,30.4500008,3,36.9399986,23.2399998,3,12.3000002,3,0,3,1.10599995,3,
122,2019,223,1830,30.4599991,3,35.6199989,22.3199997,3,12.1999998,3,0,3,1.09800005,3,
122,2019,223,1900,30.4400005,3,35.4300003,22.1900005,3,12.1000004,3,0,3,1.10500002,3,
122,2019,223,1930,30.4099998,3,35.1300011,21.9799995,3,12.1000004,3,0,3,1.13900006,3,
122,2019,223,2000,30.3500004,3,35.2299995,22.0499992,3,12.1999998,3,0,3,1.11800003,3,
122,2019,223,2030,30.1900005,3,34.2299995,21.3600006,3,12.1999998,3,0,3,1.10800004,3,
122,2019,223,2100,30.25,3,36.1399994,22.6900005,3,12.1000004,3,0,3,1.11899996,3,
122,2019,223,2130,30.2099991,3,33.8800011,21.1200008,3,12.1999998,3,0,3,1.13499999,3,
122,2019,223,2200,30.2099991,3,34.8899994,21.8199997,3,12.1999998,3,0,3,1.14999998,3,
122,2019,223,2230,30.2299995,3,36.2799988,22.7800007,3,12.1999998,3,0,3,1.14499998,3,
122,2019,223,2300,30.2999992,3,38.7099991,24.4799995,3,12.1000004,3,0,3,1.14499998,3,
122,2019,223,2330,30.4699993,3,42.6899986,27.2900009,3,12.1000004,3,0,3,1.16199994,3,
122,2019,223,2400,29.3500004,3,45.4599991,29.3099995,3,12.1000004,3,0,3,1.17400002,3,
122,2019,224,30,28.2900009,3,47.1599998,30.5799999,3,12.1000004,3,0,3,1.20200002,3,
122,2019,224,100,28.0400009,3,47.8400002,31.0799999,3,12.1999998,3,0,3,1.22300005,3,
122,2019,224,130,27.9500008,3,48.5299988,31.5900002,3,12.1000004,3,0,3,1.23800004,3,
122,2019,224,200,27.7800007,3,49.3600006,32.2000008,3,12,3,0,3,1.23599994,3,
122,2019,224,230,27.8500004,3,48.8100014,31.7900009,3,12.1000004,3,0,3,1.24899995,3,
122,2019,224,300,27.7099991,3,49.6699982,32.4300003,3,12.1000004,3,0,3,1.27999997,3,
