stationid,yeardata,jday,timedata,watertemp1_avg,watertemp1Flag,sp_cond1_avg,salinity1_avg,salinity1Flag,dis_oxy1_avg,dis_oxy1Flag,dis_oxy2_avg,dis_oxy2Flag,depth1_avg,depth1Flag,comments
122,2019,9,1230,16.7399998,3,23.6599998,14.3800001,3,87.4000015,3,7.78999996,3,1.08700001,3,
122,2019,9,1300,16.7000008,3,21.3799992,12.8800001,3,96.0999985,3,8.64999962,3,1.09000003,3,
122,2019,9,1330,16.8299999,3,22.8099995,13.8199997,3,94.6999969,3,8.44999981,3,1.09399998,3,
122,2019,9,1400,16.7399998,3,20.9699993,12.6099997,3,96.8000031,3,8.71000004,3,1.08599997,3,
122,2019,9,1430,16.7199993,3,21.7199993,13.1000004,3,95.0999985,3,8.53999996,3,1.079,3,
122,2019,9,1500,16.5799999,3,19.6499996,11.75,3,96.5,3,8.77000046,3,1.09200001,3,
122,2019,9,1530,16.5,3,20.0900002,12.0299997,3,97.5999985,3,8.86999989,3,1.074,3,
122,2019,9,1600,16.6900005,3,21.5699997,13.0100002,3,89.8000031,3,8.06999969,3,1.07700002,3,
122,2019,9,1630,16.3999996,3,18.0200005,10.6899996,3,97.5,3,8.93999958,3,1.074,3,
122,2019,9,1700,18.2299995,3,44.4300003,28.7600002,3,97.5,3,7.73999977,3,1.06700003,3,
122,2019,9,1730,18.3899994,3,48.0099983,31.3500004,3,87.6999969,3,6.82999992,3,1.09399998,3,
122,2019,9,1800,18.3899994,3,48.5,31.7099991,3,84.5999985,3,6.57000017,3,1.09899998,3,
122,2019,9,1830,18.6100006,3,50.8800011,33.4599991,3,79.9000015,3,6.11999989,3,1.11800003,3,
122,2019,9,1900,18.6599998,3,51.1599998,33.6599998,3,80.5,3,6.1500001,3,1.13800001,3,
122,2019,9,1930,18.5400009,3,51.1300011,33.6399994,3,82.3000031,3,6.30000019,3,1.14999998,3,
122,2019,9,2000,18.5,3,51.5600014,33.9500008,3,81.5,3,6.23999977,3,1.16100001,3,
122,2019,9,2030,18.3799992,3,52.0699997,34.3300018,3,81.5999985,3,6.25,3,1.15999997,3,
122,2019,9,2100,18.4300003,3,51.5400009,33.9399986,3,81.5,3,6.25,3,1.17700005,3,
122,2019,9,2130,18.3199997,3,52.3899994,34.5699997,3,79.5999985,3,6.09000015,3,1.17499995,3,
122,2019,9,2200,18.3299999,3,52.2000008,34.4300003,3,79.0999985,3,6.05999994,3,1.17700005,3,
122,2019,9,2230,18.2700005,3,52.2999992,34.5,3,68.0999985,3,5.21999979,3,1.18900001,3,
122,2019,9,2300,18.2299995,3,52.4000015,34.5699997,3,78.9000015,3,6.05000019,3,1.19099998,3,
122,2019,9,2330,18.2099991,3,52.3300018,34.5200005,3,71.8000031,3,5.51000023,3,1.19599998,3,
122,2019,9,2400,18.1000004,3,52.3400002,34.5299988,3,71.3000031,3,5.48000002,3,1.199,3,
122,2019,10,30,18.0100002,3,52.2099991,34.4300003,3,78.3000031,3,6.03000021,3,1.20500004,3,
122,2019,10,100,18.0400009,3,51.9900017,34.2700005,3,76.5,3,5.9000001,3,1.20299995,3,
122,2019,10,130,18.1800003,3,52.0900002,34.3400002,3,77.5999985,3,5.96000004,3,1.16900003,3,
122,2019,10,200,15.6400003,3,37.1300011,23.5599995,3,89.3000031,3,7.69000006,3,1.18400002,3,
122,2019,10,230,16.5599995,3,43.4500008,28.0499992,3,86.5999985,3,7.13000011,3,1.18799996,3,
122,2019,10,300,16.9500008,3,46,29.8799992,3,84,3,6.78999996,3,1.153,3,
122,2019,10,330,16.9899998,3,46.5400009,30.2700005,3,74.6999969,3,6.01999998,3,1.12300003,3,
122,2019,10,400,16.9300003,3,46.3100014,30.1100006,3,80.1999969,3,6.46999979,3,1.10500002,3,
122,2019,10,430,16.1800003,3,44.5099983,28.7999992,3,80.6999969,3,6.65999985,3,1.08800006,3,
122,2019,10,500,15.4499998,3,36.5499992,23.1499996,3,86.5,3,7.5,3,1.079,3,
122,2019,10,530,15.1599998,3,34.7999992,21.9400005,3,89.8000031,3,7.88999987,3,1.07500005,3,
122,2019,10,600,15.2200003,3,32.9000015,20.6200008,3,89.5,3,7.92000008,3,1.07099998,3,
122,2019,10,630,14.9799995,3,32.1699982,20.1200008,3,89.8000031,3,8.01000023,3,1.06099999,3,
122,2019,10,700,14.8800001,3,30.2600002,18.8099995,3,86.9000015,3,7.82999992,3,1.05499995,3,
122,2019,10,730,14.7700005,3,29.3099995,18.1599998,3,88.9000015,3,8.06000042,3,1.04700005,3,
122,2019,10,800,14.6099997,3,29.4200001,18.2399998,3,87.6999969,3,7.96999979,3,1.02400005,3,
122,2019,10,830,14.5500002,3,26.9599991,16.5799999,3,90.8000031,3,8.35000038,3,1.01800001,3,
122,2019,10,900,14.4700003,3,25.6599998,15.71,3,93.0999985,3,8.61999989,3,1.03400004,3,
122,2019,10,930,14.6499996,3,24.4799995,14.9200001,3,92.4000015,3,8.56000042,3,1.046,3,
122,2019,10,1000,15.3999996,3,30.3999996,18.9099998,3,90.9000015,3,8.10000038,3,1.05999994,3,
122,2019,10,1030,14.7600002,3,28.75,17.7800007,3,84.6999969,3,7.69999981,3,1.05999994,3,
122,2019,10,1100,14.6999998,3,24.6800003,15.0500002,3,91.9000015,3,8.51000023,3,1.05200005,3,
122,2019,10,1130,14.7700005,3,22.0699997,13.3299999,3,92.1999969,3,8.60999966,3,1.04100001,3,
122,2019,10,1200,15.1199999,3,21.8199997,13.1599998,3,93.1999969,3,8.64000034,3,1.04499996,3,
122,2019,10,1230,14.9499998,3,24.5400009,14.96,3,94.1999969,3,8.67000008,3,1.06400001,3,
122,2019,10,1300,14.9300003,3,24.4300003,14.8900003,3,95.9000015,3,8.84000015,3,1.07200003,3,
122,2019,10,1330,16.9599991,3,41.7599983,26.8400002,3,94.9000015,3,7.80999994,3,1.05700004,3,
122,2019,10,1400,17.3099995,3,47.1399994,30.7199993,3,83.8000031,3,6.69000006,3,1.05599999,3,
122,2019,10,1430,17.2700005,3,49.0699997,32.1199989,3,91.0999985,3,7.21999979,3,1.05200005,3,
122,2019,10,1500,17.3600006,3,49.0800018,32.1300011,3,87.5999985,3,6.92000008,3,1.05499995,3,
122,2019,10,1530,17.5699997,3,50.6500015,33.2799988,3,90.5,3,7.07999992,3,1.05299997,3,
122,2019,10,1600,17.4899998,3,50.0200005,32.8199997,3,93,3,7.30999994,3,1.05999994,3,
122,2019,10,1630,17.6299992,3,50.9900017,33.5299988,3,92.6999969,3,7.23000002,3,1.08899999,3,
122,2019,10,1700,17.6800003,3,51.1699982,33.6599998,3,95.1999969,3,7.42000008,3,1.08899999,3,
122,2019,10,1730,17.6399994,3,50.9300003,33.4900017,3,95.3000031,3,7.44000006,3,1.10000002,3,
122,2019,10,1800,17.7399998,3,51.3600006,33.7999992,3,96.0999985,3,7.46000004,3,1.11899996,3,
122,2019,10,1830,17.7700005,3,51.5499992,33.9399986,3,92.5,3,7.17999983,3,1.10699999,3,
122,2019,10,1900,17.7299995,3,51.6399994,34.0099983,3,84.9000015,3,6.59000015,3,1.11800003,3,
122,2019,10,1930,17.6900005,3,51.5400009,33.9300003,3,93.9000015,3,7.30000019,3,1.13699996,3,
122,2019,10,2000,17.7399998,3,51.7999992,34.1300011,3,87.3000031,3,6.76999998,3,1.16400003,3,
122,2019,10,2030,17.7299995,3,52.0200005,34.2900009,3,86.5999985,3,6.71000004,3,1.17799997,3,
122,2019,10,2100,17.7099991,3,51.9599991,34.25,3,92.3000031,3,7.15999985,3,1.18700004,3,
122,2019,10,2130,17.6900005,3,51.8400002,34.1599998,3,89,3,6.90999985,3,1.20599997,3,
122,2019,10,2200,17.7000008,3,51.9599991,34.25,3,91.5999985,3,7.11000013,3,1.21099997,3,
122,2019,10,2230,17.7199993,3,52.0600014,34.3199997,3,91.0999985,3,7.05999994,3,1.21200001,3,
122,2019,10,2300,17.7000008,3,51.9700012,34.25,3,89.4000015,3,6.92999983,3,1.21599996,3,
122,2019,10,2330,17.7000008,3,52.0200005,34.2900009,3,90.6999969,3,7.03000021,3,1.22599995,3,
122,2019,10,2400,17.6900005,3,52.0499992,34.3100014,3,87.5,3,6.78999996,3,1.23500001,3,
122,2019,11,30,17.6700001,3,52.0099983,34.2799988,3,90.4000015,3,7.01000023,3,1.25600004,3,
122,2019,11,100,17.6800003,3,52.0800018,34.3300018,3,87.8000031,3,6.80999994,3,1.25100005,3,
122,2019,11,130,17.6399994,3,52.0900002,34.3400002,3,79.6999969,3,6.19000006,3,1.255,3,
122,2019,11,200,17.6599998,3,52.0800018,34.3300018,3,87.3000031,3,6.76999998,3,1.25199997,3,
122,2019,11,230,17.6599998,3,52.0999985,34.3499985,3,85.6999969,3,6.6500001,3,1.22800004,3,
122,2019,11,300,17.6599998,3,52.0200005,34.2900009,3,87.5,3,6.78999996,3,1.199,3,
122,2019,11,330,16.0499992,3,46.5499992,30.2700005,3,91.0999985,3,7.46999979,3,1.20599997,3,
122,2019,11,400,16.2299995,3,47.6800003,31.0900002,3,90.1999969,3,7.32999992,3,1.19700003,3,
122,2019,11,430,16.2000008,3,47.8600006,31.2199993,3,90.1999969,3,7.34000015,3,1.19299996,3,
122,2019,11,500,16.0100002,3,45.4900017,29.5100002,3,89.6999969,3,7.4000001,3,1.19299996,3,
122,2019,11,530,14.0600004,3,36.3300018,22.9799995,3,92.8000031,3,8.28999996,3,1.21000004,3,
122,2019,11,600,14.1700001,3,35.6500015,22.5100002,3,89.5999985,3,8,3,1.19200003,3,
122,2019,11,630,14.0500002,3,33.7999992,21.2299995,3,88.3000031,3,7.96999979,3,1.19500005,3,
122,2019,11,700,13.6700001,3,29.8600006,18.5300007,3,92.5,3,8.56000042,3,1.20099998,3,
122,2019,11,730,13.6400003,3,29.8099995,18.4899998,3,92,3,8.52000046,3,1.18200004,3,
122,2019,11,800,13.2399998,3,26.6599998,16.3600006,3,92.9000015,3,8.78999996,3,1.20200002,3,
122,2019,11,830,15.0900002,3,38.1800003,24.2900009,3,87.0999985,3,7.55999994,3,1.19799995,3,
122,2019,11,900,15.2399998,3,36.4599991,23.0900002,3,89.0999985,3,7.76000023,3,1.18499994,3,
122,2019,11,930,13.46,3,23.8600006,14.5,3,91.6999969,3,8.73999977,3,1.19799995,3,
122,2019,11,1000,13.6499996,3,24.8299999,15.1499996,3,91.5,3,8.64999962,3,1.19400001,3,
122,2019,11,1030,13.6300001,3,21.6100006,13.0200005,3,98.4000015,3,9.43000031,3,1.18099999,3,
122,2019,11,1100,13.8900003,3,23.6000004,14.3299999,3,96.5,3,9.11999989,3,1.17400002,3,
122,2019,11,1130,13.9200001,3,22.7099991,13.7399998,3,98.0999985,3,9.30000019,3,1.18700004,3,
122,2019,11,1200,13.96,3,24.4599991,14.8999996,3,92,3,8.64999962,3,1.18299997,3,
122,2019,11,1230,14.1499996,3,23,13.9399996,3,97.5999985,3,9.19999981,3,1.18499994,3,
122,2019,11,1300,14.3299999,3,26.7099991,16.4099998,3,94,3,8.68999958,3,1.19400001,3,
122,2019,11,1330,14.2700005,3,23.3400002,14.1599998,3,95.9000015,3,9.01000023,3,1.19200003,3,
122,2019,11,1400,14.5299997,3,22.3299999,13.5,3,98.6999969,3,9.25,3,1.19599998,3,
122,2019,11,1430,14.7799997,3,26.3299999,16.1499996,3,99.6999969,3,9.14000034,3,1.19400001,3,
122,2019,11,1500,16.0599995,3,35.1100006,22.1599998,3,98.9000015,3,8.52000046,3,1.19400001,3,
122,2019,11,1530,17.1200008,3,44.5600014,28.8500004,3,90.5,3,7.32999992,3,1.17900002,3,
122,2019,11,1600,17.6399994,3,47.5900002,31.0400009,3,92.5999985,3,7.32999992,3,1.17400002,3,
122,2019,11,1630,17.75,3,48.2599983,31.5300007,3,91.3000031,3,7.19000006,3,1.16700006,3,
122,2019,11,1700,17.4799995,3,47.4599991,30.9500008,3,82.4000015,3,6.55000019,3,1.17999995,3,
122,2019,11,1730,17.3299999,3,46.3699989,30.1499996,3,93.9000015,3,7.51999998,3,1.19099998,3,
122,2019,11,1800,17.4799995,3,48.2900009,31.5499992,3,88.8000031,3,7.03000021,3,1.204,3,
122,2019,11,1830,17.4400005,3,47.6300011,31.0699997,3,91.5,3,7.26999998,3,1.21800005,3,
122,2019,11,1900,17.3799992,3,49.9900017,32.7900009,3,93.5999985,3,7.36999989,3,1.23599994,3,
122,2019,11,1930,17.3899994,3,51.2700005,33.7400017,3,97.3000031,3,7.61000013,3,1.23399997,3,
122,2019,11,2000,17.3600006,3,50.5200005,33.1800003,3,94.6999969,3,7.44000006,3,1.24699998,3,
122,2019,11,2030,17.2099991,3,49.5600014,32.4700012,3,95.8000031,3,7.57999992,3,1.25999999,3,
122,2019,11,2100,17.1599998,3,49.2000008,32.2099991,3,95.0999985,3,7.53999996,3,1.26699996,3,
122,2019,11,2130,17.1700001,3,47.8300018,31.2199993,3,94.5999985,3,7.53999996,3,1.27600002,3,
122,2019,11,2200,16.4099998,3,46.2799988,30.0799999,3,85.8000031,3,7,3,1.29400003,3,
122,2019,11,2230,16.3199997,3,45.9799995,29.8600006,3,100.199997,3,8.19999981,3,1.28900003,3,
122,2019,11,2300,16.0900002,3,44.4700012,28.7800007,3,93.5,3,7.73000002,3,1.29200006,3,
122,2019,11,2330,15.9799995,3,44.3699989,28.7000008,3,96.0999985,3,7.96999979,3,1.31200004,3,
122,2019,11,2400,15.8599997,3,43.1800003,27.8400002,3,99,3,8.27000046,3,1.31299996,3,
122,2019,12,30,15.8699999,3,42.8499985,27.6100006,3,98.1999969,3,8.21000004,3,1.33000004,3,
122,2019,12,100,15.8500004,3,42.6100006,27.4400005,3,99.1999969,3,8.31000042,3,1.32299995,3,
122,2019,12,130,15.79,3,42.0800018,27.0599995,3,97.4000015,3,8.18999958,3,1.32000005,3,
122,2019,12,200,15.8000002,3,41.8899994,26.9200001,3,97.0999985,3,8.17000008,3,1.32099998,3,
122,2019,12,230,15.7799997,3,41.7400017,26.8099995,3,94,3,7.92000008,3,1.30900002,3,
122,2019,12,300,15.75,3,41.5999985,26.7199993,3,87.4000015,3,7.36999989,3,1.30700004,3,
122,2019,12,330,15.6800003,3,41.1300011,26.3799992,3,97.3000031,3,8.22999954,3,1.31099999,3,
122,2019,12,400,13.8500004,3,24.8299999,15.1499996,3,96,3,9.03999996,3,1.30400002,3,
122,2019,12,430,15.2600002,3,38.1899986,24.2999992,3,96.3000031,3,8.32999992,3,1.30299997,3,
122,2019,12,500,13.75,3,26.1900005,16.0499992,3,94.4000015,3,8.85999966,3,1.30700004,3,
122,2019,12,530,13.54,3,24.7700005,15.1099997,3,96.3000031,3,9.11999989,3,1.28900003,3,
122,2019,12,600,15.9399996,3,41.2700005,26.4799995,3,89.5,3,7.53000021,3,1.28799999,3,
122,2019,12,630,16.3299999,3,43.9700012,28.4200001,3,81.8000031,3,6.75,3,1.28499997,3,
122,2019,12,700,14.5200005,3,31.3600006,19.5599995,3,95.4000015,3,8.61999989,3,1.29900002,3,
122,2019,12,730,15.1300001,3,36.2000008,22.9099998,3,90.5999985,3,7.92000008,3,1.29900002,3,
122,2019,12,800,14.2799997,3,29.25,18.1200008,3,95.0999985,3,8.71000004,3,1.28699994,3,
122,2019,12,830,13.4399996,3,20.8400002,12.5200005,3,96,3,9.27000046,3,1.31500006,3,
122,2019,12,900,13.6599998,3,21.5,12.9499998,3,95.1999969,3,9.11999989,3,1.28999996,3,
122,2019,12,930,14.7399998,3,30.7000008,19.1100006,3,87.4000015,3,7.88999987,3,1.28799999,3,
122,2019,12,1000,13.8100004,3,21.0100002,12.6300001,3,92.8000031,3,8.88000011,3,1.31099999,3,
122,2019,12,1030,13.9499998,3,21.2000008,12.7600002,3,99.0999985,3,9.44999981,3,1.30999994,3,
122,2019,12,1100,14.0100002,3,21.4099998,12.8900003,3,98.3000031,3,9.35000038,3,1.324,3,
122,2019,12,1130,14.0200005,3,21.3700008,12.8699999,3,99.3000031,3,9.43999958,3,1.33000004,3,
122,2019,12,1200,14.1199999,3,21.4599991,12.9200001,3,93.5999985,3,8.88000011,3,1.31900001,3,
122,2019,12,1230,14.7200003,3,27.75,17.1100006,3,96.4000015,3,8.80000019,3,1.329,3,
122,2019,12,1300,15.2799997,3,32.4399986,20.3099995,3,88.9000015,3,7.86999989,3,1.30999994,3,
122,2019,12,1330,16.2900009,3,41.5900002,26.7199993,3,83.8000031,3,6.98999977,3,1.32299995,3,
122,2019,12,1400,16.3099995,3,43.0499992,27.7600002,3,87.6999969,3,7.26000023,3,1.33000004,3,
122,2019,12,1430,16.2700005,3,43.2700005,27.9099998,3,90.6999969,3,7.51000023,3,1.28799999,3,
122,2019,12,1500,15.8999996,3,41.2999992,26.5,3,95.1999969,3,8.01000023,3,1.34300005,3,
122,2019,12,1530,15.9899998,3,42.6500015,27.4699993,3,92.5999985,3,7.73000002,3,1.34399998,3,
122,2019,12,1600,15.9700003,3,43.4099998,28.0100002,3,98.5999985,3,8.21000004,3,1.32799995,3,
122,2019,12,1630,16.0400009,3,43.8499985,28.3299999,3,93.5999985,3,7.76999998,3,1.36699998,3,
122,2019,12,1700,16.0599995,3,43.9900017,28.4300003,3,93.5,3,7.75,3,1.36300004,3,
122,2019,12,1730,16.0499992,3,43.7400017,28.25,3,97.5,3,8.09000015,3,1.38600004,3,
122,2019,12,1800,16.1200008,3,44.3899994,28.7199993,3,97.6999969,3,8.07999992,3,1.37199998,3,
122,2019,12,1830,16.0799999,3,44.0499992,28.4699993,3,98.1999969,3,8.14000034,3,1.39199996,3,
122,2019,12,1900,16.1000004,3,44.25,28.6100006,3,97.4000015,3,8.06000042,3,1.39600003,3,
122,2019,12,1930,16.0799999,3,43.9300003,28.3799992,3,96.8000031,3,8.02999973,3,1.39100003,3,
122,2019,12,2000,16.0699997,3,43.8899994,28.3600006,3,93.9000015,3,7.78999996,3,1.41600001,3,
122,2019,12,2030,16.0900002,3,44.0099983,28.4500008,3,85.4000015,3,7.07000017,3,1.40100002,3,
122,2019,12,2100,16.0900002,3,43.9000015,28.3600006,3,96.5999985,3,8.01000023,3,1.41700006,3,
122,2019,12,2130,16.0599995,3,43.5200005,28.0900002,3,92.4000015,3,7.67999983,3,1.42299998,3,
122,2019,12,2200,16.0400009,3,43.2999992,27.9300003,3,96.3000031,3,8.02000046,3,1.41499996,3,
122,2019,12,2230,16.0200005,3,42.9000015,27.6499996,3,97.9000015,3,8.17000008,3,1.38600004,3,
122,2019,12,2300,16.0200005,3,42.4500008,27.3199997,3,96.3000031,3,8.05000019,3,1.42999995,3,
122,2019,12,2330,16.0300007,3,42.3100014,27.2299995,3,98.4000015,3,8.22000027,3,1.41799998,3,
122,2019,12,2400,16.0300007,3,42.0499992,27.0400009,3,88.5,3,7.40999985,3,1.41400003,3,
122,2019,13,30,16.0499992,3,42.6300011,27.4599991,3,97.1999969,3,8.10999966,3,1.40699995,3,
122,2019,13,100,16.0200005,3,42.1100006,27.0900002,3,91.9000015,3,7.69000006,3,1.41700006,3,
122,2019,13,130,15.9200001,3,41.5099983,26.6599998,3,93.3000031,3,7.84000015,3,1.40199995,3,
122,2019,13,200,15.8400002,3,41.8600006,26.9099998,3,96.0999985,3,8.07999992,3,1.40600002,3,
122,2019,13,230,15.8299999,3,40.5600014,25.9799995,3,96.1999969,3,8.13000011,3,1.36399996,3,
122,2019,13,300,15.8699999,3,40.5400009,25.9699993,3,95,3,8.02999973,3,1.37699997,3,
122,2019,13,330,15.8100004,3,39.2099991,25.0300007,3,89.5999985,3,7.61999989,3,1.37,3,
122,2019,13,400,15.5900002,3,36.9799995,23.4599991,3,93.5,3,8.06999969,3,1.35399997,3,
122,2019,13,430,15.2700005,3,30.4500008,18.9400005,3,92.5,3,8.26000023,3,1.35399997,3,
122,2019,13,500,15.1499996,3,29.2299995,18.1100006,3,93.5999985,3,8.42000008,3,1.34399998,3,
122,2019,13,530,14.8999996,3,27.2399998,16.7600002,3,96.6999969,3,8.81000042,3,1.34099996,3,
122,2019,13,600,15.04,3,29.3600006,18.2000008,3,94.5999985,3,8.52000046,3,1.33500004,3,
122,2019,13,630,15.8800001,3,39.7400017,25.3999996,3,89.8000031,3,7.61000013,3,1.31400001,3,
122,2019,13,700,15.5200005,3,36.9099998,23.4099998,3,89.0999985,3,7.69999981,3,1.31400001,3,
122,2019,13,730,15.7799997,3,37.0200005,23.4899998,3,89.4000015,3,7.69000006,3,1.29499996,3,
122,2019,13,800,15.3900003,3,34.0400009,21.4099998,3,87.8000031,3,7.69999981,3,1.28699994,3,
122,2019,13,830,15.3400002,3,33.4900017,21.0300007,3,85.4000015,3,7.51000023,3,1.28100002,3,
122,2019,13,900,15.8900003,3,37.6699982,23.9400005,3,89.4000015,3,7.63999987,3,1.26800001,3,
122,2019,13,930,15.75,3,37.5600014,23.8700008,3,89.6999969,3,7.69999981,3,1.26300001,3,
122,2019,13,1000,15.25,3,31.8899994,19.9300003,3,92.6999969,3,8.22999954,3,1.26900005,3,
122,2019,13,1030,15.9499998,3,38.5299988,24.5499992,3,83.4000015,3,7.0999999,3,1.25999999,3,
122,2019,13,1100,15.46,3,33.7700005,21.2299995,3,90.6999969,3,7.94999981,3,1.27499998,3,
122,2019,13,1130,16.4300003,3,42.5600014,27.4099998,3,83.5,3,6.90999985,3,1.26600003,3,
122,2019,13,1200,15.0699997,3,23.5200005,14.29,3,88.3000031,3,8.14000034,3,1.27999997,3,
122,2019,13,1230,15.2600002,3,27.8600006,17.1800003,3,96,3,8.67000008,3,1.27199996,3,
122,2019,13,1300,15.3999996,3,23.9599991,14.5799999,3,96.0999985,3,8.78999996,3,1.28199995,3,
122,2019,13,1330,15.3000002,3,22.0900002,13.3400002,3,101.5,3,9.38000011,3,1.28100002,3,
122,2019,13,1400,15.29,3,26.1200008,16.0200005,3,97.5,3,8.85999966,3,1.26499999,3,
122,2019,13,1430,15.3199997,3,26.2399998,16.1000004,3,99.4000015,3,9.02000046,3,1.27600002,3,
122,2019,13,1500,15.4300003,3,26.9599991,16.5799999,3,96.3000031,3,8.68999958,3,1.25699997,3,
122,2019,13,1530,15.3699999,3,21.7999992,13.1499996,3,92.8000031,3,8.56999969,3,1.24600005,3,
122,2019,13,1600,15.4200001,3,25.0900002,15.3299999,3,100.699997,3,9.17000008,3,1.25300002,3,
122,2019,13,1630,15.6599998,3,28.1900005,17.4099998,3,96.9000015,3,8.67000008,3,1.25899994,3,
122,2019,13,1700,16.0699997,3,34.5200005,21.75,3,97.1999969,3,8.39999962,3,1.25800002,3,
122,2019,13,1730,15.71,3,29.1100006,18.0400009,3,98.4000015,3,8.76000023,3,1.26100004,3,
122,2019,13,1800,15.4499998,3,27.7000008,17.0799999,3,99.4000015,3,8.94999981,3,1.26999998,3,
122,2019,13,1830,15.9099998,3,33.0600014,20.7399998,3,95.4000015,3,8.31000042,3,1.25199997,3,
122,2019,13,1900,15.8400002,3,32.2200012,20.1599998,3,86.5999985,3,7.59000015,3,1.25899994,3,
122,2019,13,1930,14.5900002,3,20.8700008,12.54,3,101.199997,3,9.52999973,3,1.27100003,3,
122,2019,13,2000,14.6000004,3,20.6000004,12.3599997,3,98.6999969,3,9.30000019,3,1.25600004,3,
122,2019,13,2030,14.5200005,3,20.9099998,12.5699997,3,101,3,9.52000046,3,1.25199997,3,
122,2019,13,2100,15.0600004,3,25.8600006,15.8400002,3,95.5,3,8.72999954,3,1.24399996,3,
122,2019,13,2130,14.4700003,3,21.0100002,12.6300001,3,99.4000015,3,9.38000011,3,1.23599994,3,
122,2019,13,2200,15.6700001,3,33.2700005,20.8799992,3,92.1999969,3,8.06999969,3,1.23300004,3,
122,2019,13,2230,15.71,3,34.1599998,21.5,3,86.5999985,3,7.55000019,3,1.24100006,3,
122,2019,13,2300,14.79,3,24.9300003,15.2200003,3,94.6999969,3,8.73999977,3,1.23500001,3,
122,2019,13,2330,15.4499998,3,30.3099995,18.8500004,3,90.3000031,3,8.03999996,3,1.24000001,3,
122,2019,13,2400,14.0699997,3,18.8099995,11.1999998,3,98.0999985,3,9.42000008,3,1.25100005,3,
122,2019,14,30,15.4399996,3,29.0599995,18,3,93.8000031,3,8.39000034,3,1.23199999,3,
122,2019,14,100,15.2600002,3,28.8099995,17.8299999,3,94.5,3,8.48999977,3,1.23000002,3,
122,2019,14,130,14.2200003,3,19.7199993,11.79,3,99.1999969,3,9.46000004,3,1.24399996,3,
122,2019,14,200,15.0699997,3,27.2199993,16.7600002,3,88.1999969,3,8.02000046,3,1.22599995,3,
122,2019,14,230,14.9799995,3,26.2000008,16.0699997,3,94.4000015,3,8.63000011,3,1.22000003,3,
122,2019,14,300,14.3000002,3,22.3199997,13.4899998,3,93.3000031,3,8.78999996,3,1.20799994,3,
122,2019,14,330,14.5900002,3,23.9699993,14.5799999,3,97.6999969,3,9.09000015,3,1.20700002,3,
122,2019,14,400,14.4099998,3,22.2999992,13.4799995,3,96,3,9.02999973,3,1.20299995,3,
122,2019,14,430,14.8999996,3,25.7800007,15.79,3,95.8000031,3,8.78999996,3,1.20000005,3,
122,2019,14,500,14.6800003,3,24.8999996,15.1999998,3,96.5,3,8.93000031,3,1.20000005,3,
122,2019,14,530,14.9799995,3,27.3099995,16.8199997,3,86.8000031,3,7.88999987,3,1.18799996,3,
122,2019,14,600,14.6000004,3,24.6299992,15.0200005,3,96,3,8.89999962,3,1.19000006,3,
122,2019,14,630,14.3699999,3,22.8999996,13.8699999,3,93.5,3,8.77999973,3,1.19200003,3,
122,2019,14,700,14.4799995,3,22.6599998,13.7200003,3,95.5999985,3,8.96000004,3,1.17499995,3,
122,2019,14,730,14.3699999,3,23.9799995,14.5900002,3,92.4000015,3,8.63000011,3,1.17299998,3,
122,2019,14,800,14.3100004,3,22.4400005,13.5699997,3,92.6999969,3,8.72999954,3,1.18499994,3,
122,2019,14,830,13.75,3,19.4699993,11.6300001,3,92.1999969,3,8.89000034,3,1.16600001,3,
122,2019,14,900,14.3599997,3,24.7800007,15.1199999,3,88.9000015,3,8.27999973,3,1.15799999,3,
122,2019,14,930,13.5600004,3,18.6100006,11.0699997,3,96.4000015,3,9.36999989,3,1.15799999,3,
122,2019,14,1000,13.5699997,3,18.6800003,11.1099997,3,95.5999985,3,9.27999973,3,1.15999997,3,
122,2019,14,1030,13.5600004,3,18.4599991,10.9799995,3,96.5999985,3,9.39000034,3,1.16499996,3,
122,2019,14,1100,13.4300003,3,17.5799999,10.4099998,3,94,3,9.19999981,3,1.176,3,
122,2019,14,1130,13.3100004,3,17.5799999,10.4099998,3,97.1999969,3,9.52999973,3,1.17499995,3,
122,2019,14,1200,13.29,3,16.5799999,9.76000023,3,94.3000031,3,9.28999996,3,1.171,3,
122,2019,14,1230,13.3400002,3,16.6100006,9.78999996,3,96.5,3,9.48999977,3,1.16799998,3,
122,2019,14,1300,14.04,3,18.5,11,3,94.0999985,3,9.05000019,3,1.16999996,3,
122,2019,14,1330,14.9899998,3,27.8299999,17.1700001,3,93.6999969,3,8.51000023,3,1.17499995,3,
122,2019,14,1400,14.8800001,3,27.7700005,17.1299992,3,93.5,3,8.51000023,3,1.16100001,3,
122,2019,14,1430,16.6399994,3,46.5699997,30.2900009,3,80.6999969,3,6.53999996,3,1.15999997,3,
122,2019,14,1500,16.9899998,3,50.2299995,32.9700012,3,87.4000015,3,6.92000008,3,1.15999997,3,
122,2019,14,1530,16.9200001,3,49.4599991,32.4000015,3,84.6999969,3,6.75,3,1.13199997,3,
122,2019,14,1600,16.8400002,3,49.4099998,32.3600006,3,78,3,6.21999979,3,1.15499997,3,
122,2019,14,1630,15.79,3,36.4300003,23.0699997,3,83.6999969,3,7.21000004,3,1.15600002,3,
122,2019,14,1700,14.6499996,3,28.7199993,17.7700005,3,89.4000015,3,8.14000034,3,1.15600002,3,
