stationid,yeardata,jday,timedata,watertemp1_avg,watertemp1Flag,sp_cond1_avg,salinity1_avg,salinity1Flag,dis_oxy1_avg,dis_oxy1Flag,dis_oxy2_avg,dis_oxy2Flag,depth1_avg,depth1Flag,turbidity1_avg,comments
628,2019,10,1100,13.1499996,3,3.68099999,1.95000005,3,100.5,3,10.4300003,3,1.54700005,3,88.3000031,
628,2019,10,1130,13.1300001,3,3.36599994,1.77999997,3,100.300003,3,10.4200001,3,1.53799999,3,87.3000031,
628,2019,10,1200,13.21,3,3.33999991,1.75999999,3,100.599998,3,10.4399996,3,1.56900001,3,82,
628,2019,10,1230,13.3100004,3,3.46399999,1.83000004,3,101,3,10.4499998,3,1.59399998,3,77.6399994,
628,2019,10,1300,13.3400002,3,3.52999997,1.87,3,101.099998,3,10.46,3,1.59300005,3,81.8000031,
628,2019,10,1330,13.3199997,3,3.875,2.05999994,3,100.599998,3,10.3900003,3,1.63199997,3,88.3000031,
628,2019,10,1400,13.1000004,3,3.60700011,1.90999997,3,102.800003,3,10.6800003,3,1.64100003,3,73.5800018,
628,2019,10,1430,13.21,3,3.37700009,1.77999997,3,102.300003,3,10.6099997,3,1.67799997,3,65.6100006,
628,2019,10,1500,13.1099997,3,3.3440001,1.75999999,3,102.5,3,10.6599998,3,1.64999998,3,62.9399986,
628,2019,10,1530,13.0699997,3,3.37899995,1.77999997,3,102.599998,3,10.6700001,3,1.70299995,3,78.3799973,
628,2019,10,1600,13.0799999,3,3.54200006,1.87,3,102.900002,3,10.6999998,3,1.72399998,3,67.9400024,
628,2019,10,1630,13.1499996,3,3.60700011,1.90999997,3,104.099998,3,10.8000002,3,1.73099995,3,59.4500008,
628,2019,10,1700,13.1800003,3,3.71399999,1.97000003,3,105.699997,3,10.96,3,1.73199999,3,57.4599991,
628,2019,10,1730,13.1400003,3,3.81500006,2.02999997,3,107.099998,3,11.1000004,3,1.76699996,3,57.1100006,
628,2019,10,1800,12.6599998,3,3.73600006,1.98000002,3,104.699997,3,10.9799995,3,1.76900005,3,61.5600014,
628,2019,10,1830,12.9399996,3,3.13199997,1.64999998,3,102.400002,3,10.6899996,3,1.77199996,3,61.3899994,
628,2019,10,1900,13.2299995,3,3.26999998,1.72000003,3,101.400002,3,10.5200005,3,1.78199995,3,79.6100006,
628,2019,10,1930,13.1300001,3,3.23399997,1.70000005,3,101.400002,3,10.54,3,1.81900001,3,83.5,
628,2019,10,2000,13.1800003,3,3.50500011,1.85000002,3,100.900002,3,10.4700003,3,1.82500005,3,76.7600021,
628,2019,10,2030,13.1999998,3,3.90100002,2.07999992,3,100.400002,3,10.3900003,3,1.85399997,3,98.4000015,
628,2019,10,2100,12.9499998,3,3.39100003,1.78999996,3,101.099998,3,10.5500002,3,1.86699998,3,86.5,
628,2019,10,2130,12.7600002,3,3.16599989,1.65999997,3,101.099998,3,10.6000004,3,1.88999999,3,104.199997,
628,2019,10,2200,13,3,4.03599977,2.1500001,3,99.9000015,3,10.3900003,3,1.875,3,89,
628,2019,10,2230,12.8400002,3,4.00299978,2.13000011,3,99.9000015,3,10.4200001,3,1.87199998,3,69.1999969,
628,2019,10,2300,12.6800003,3,3.47199988,1.83000004,3,100.5,3,10.5500002,3,1.87800002,3,83.9000015,
628,2019,10,2330,12.0200005,3,3.20300007,1.67999995,3,102,3,10.8699999,3,1.88300002,3,89.5999985,
628,2019,10,2400,12.0600004,3,3.05699992,1.60000002,3,101.599998,3,10.8299999,3,1.89199996,3,95.4000015,
628,2019,11,30,12.4499998,3,3.47600007,1.84000003,3,100.699997,3,10.6199999,3,1.88300002,3,78.1600037,
628,2019,11,100,12.4399996,3,3.9000001,2.07999992,3,100,3,10.5299997,3,1.898,3,70.7099991,
628,2019,11,130,12.3500004,3,3.61599994,1.91999996,3,100.099998,3,10.5699997,3,1.89600003,3,65.9499969,
628,2019,11,200,12.3599997,3,3.44700003,1.82000005,3,99.5999985,3,10.5299997,3,1.90499997,3,64.3199997,
628,2019,11,230,12.2600002,3,3.52699995,1.87,3,99.6999969,3,10.5500002,3,1.87300003,3,64.1299973,
628,2019,11,300,11.9799995,3,3.55500007,1.88,3,100.400002,3,10.6899996,3,1.87899995,3,105.199997,
628,2019,11,330,11.8999996,3,3.5539999,1.88,3,100.199997,3,10.6999998,3,1.85099995,3,83.5999985,
628,2019,11,400,11.7399998,3,3.454,1.82000005,3,100.699997,3,10.79,3,1.84599996,3,92.0999985,
628,2019,11,430,11.6499996,3,3.38000011,1.77999997,3,100.699997,3,10.8199997,3,1.82599998,3,89.5,
628,2019,11,500,11.9099998,3,3.76300001,2,3,99.9000015,3,10.6499996,3,1.81099999,3,72.7399979,
628,2019,11,530,12,3,3.55999994,1.88,3,100,3,10.6499996,3,1.79299998,3,64.7799988,
628,2019,11,600,12.1899996,3,3.34599996,1.75999999,3,99.5,3,10.5600004,3,1.77699995,3,70.1500015,
628,2019,11,630,12.2299995,3,3.45300007,1.82000005,3,99.4000015,3,10.54,3,1.76999998,3,66.1800003,
628,2019,11,700,12.1800003,3,3.329,1.75,3,99.5,3,10.5699997,3,1.76300001,3,75.7600021,
628,2019,11,730,12.1700001,3,3.16899991,1.66999996,3,99.5,3,10.5699997,3,1.76499999,3,96.1999969,
628,2019,11,800,12.1300001,3,3.16599989,1.65999997,3,99.5,3,10.5799999,3,1.75300002,3,93.3000031,
628,2019,11,830,12.0900002,3,3.13899994,1.64999998,3,99.5999985,3,10.6099997,3,1.74000001,3,83.5,
628,2019,11,900,12.1099997,3,3.1400001,1.64999998,3,99.6999969,3,10.6000004,3,1.72800004,3,88.4000015,
628,2019,11,930,12.1499996,3,3.204,1.69000006,3,99.5999985,3,10.5900002,3,1.722,3,93.1999969,
628,2019,11,1000,12.21,3,3.42400002,1.80999994,3,99.5999985,3,10.5699997,3,1.727,3,84.4000015,
628,2019,11,1030,12.25,3,3.82999992,2.03999996,3,99.5,3,10.5299997,3,1.71000004,3,61.3499985,
628,2019,11,1100,12.3500004,3,3.94400001,2.0999999,3,99.9000015,3,10.54,3,1.70799994,3,54.1300011,
628,2019,11,1130,12.5200005,3,3.55800009,1.88,3,100.300003,3,10.5600004,3,1.72599995,3,64.6200027,
628,2019,11,1200,12.6400003,3,3.4920001,1.85000002,3,100.599998,3,10.5699997,3,1.73699999,3,65.1600037,
628,2019,11,1230,12.7399998,3,3.46399999,1.83000004,3,100.900002,3,10.5699997,3,1.74399996,3,78.3399963,
628,2019,11,1300,12.8900003,3,3.52900004,1.87,3,101.300003,3,10.5799999,3,1.75100005,3,62.1500015,
628,2019,11,1330,12.7399998,3,4.41400003,2.36999989,3,100.599998,3,10.5,3,1.76600003,3,51.1500015,
628,2019,11,1400,12.7700005,3,4.88399982,2.63000011,3,100.599998,3,10.4799995,3,1.76400006,3,45.4500008,
628,2019,11,1430,13.0699997,3,4.84100008,2.6099999,3,101.5,3,10.5,3,1.77600002,3,42.1100006,
628,2019,11,1500,12.9300003,3,5.19000006,2.80999994,3,101.5,3,10.5299997,3,1.75800002,3,43.8699989,
628,2019,11,1530,12.8500004,3,5.13100004,2.77999997,3,100.800003,3,10.4700003,3,1.79900002,3,40.5900002,
628,2019,11,1600,12.9799995,3,4.85400009,2.61999989,3,100.300003,3,10.3999996,3,1.80700004,3,39.9900017,
628,2019,11,1630,13.0200005,3,4.77799988,2.56999993,3,99.9000015,3,10.3500004,3,1.80900002,3,42.7700005,
628,2019,11,1700,13.0600004,3,4.68200016,2.51999998,3,101.800003,3,10.5500002,3,1.82299995,3,44.3199997,
628,2019,11,1730,13.0500002,3,4.60300016,2.47000003,3,101.599998,3,10.5299997,3,1.82500005,3,44.4300003,
628,2019,11,1800,12.8900003,3,4.99499989,2.70000005,3,101.599998,3,10.5500002,3,1.83899999,3,40.2299995,
628,2019,11,1830,12.6999998,3,4.421,2.36999989,3,101.300003,3,10.5900002,3,1.847,3,46.8699989,
628,2019,11,1900,12.6499996,3,4.23600006,2.26999998,3,101.199997,3,10.6000004,3,1.87,3,51.2599983,
628,2019,11,1930,12.6300001,3,4.18599987,2.24000001,3,101.099998,3,10.5900002,3,1.88499999,3,53.8600006,
628,2019,11,2000,12.6400003,3,4.17600012,2.23000002,3,100.800003,3,10.5600004,3,1.89499998,3,55.7999992,
628,2019,11,2030,12.5799999,3,4.18300009,2.24000001,3,100.699997,3,10.5600004,3,1.87899995,3,54.1199989,
628,2019,11,2100,12.5,3,4.1170001,2.20000005,3,100.5,3,10.5699997,3,1.91799998,3,54.2400017,
628,2019,11,2130,12.4099998,3,4.02099991,2.1400001,3,100.300003,3,10.5699997,3,1.94000006,3,55.7700005,
628,2019,11,2200,12.4899998,3,4.08900023,2.18000007,3,100.300003,3,10.5500002,3,1.94200003,3,54.3899994,
628,2019,11,2230,12.4700003,3,4.09600019,2.19000006,3,100.5,3,10.5799999,3,1.95599997,3,52.9500008,
628,2019,11,2300,12.4399996,3,4.08199978,2.18000007,3,100.300003,3,10.5500002,3,1.96399999,3,55.0400009,
628,2019,11,2330,12.46,3,4.079,2.18000007,3,100.300003,3,10.5500002,3,1.96899998,3,54.2400017,
628,2019,11,2400,12.3699999,3,4.0619998,2.17000008,3,99.8000031,3,10.5200005,3,1.97300005,3,58.9500008,
628,2019,12,30,12.3199997,3,4.05999994,2.17000008,3,99.6999969,3,10.5299997,3,1.97399998,3,55.9900017,
628,2019,12,100,12.29,3,4.09899998,2.19000006,3,99.5,3,10.5100002,3,1.97399998,3,54.8100014,
628,2019,12,130,12.3699999,3,4.04899979,2.16000009,3,99.9000015,3,10.5299997,3,1.97899997,3,58.2999992,
628,2019,12,200,12.4499998,3,4.17199993,2.23000002,3,100.599998,3,10.5900002,3,1.97599995,3,55.2700005,
628,2019,12,230,12.4200001,3,4.17000008,2.23000002,3,100.5,3,10.5799999,3,1.96599996,3,49.9700012,
628,2019,12,300,12.4300003,3,4.18100023,2.23000002,3,100.5,3,10.5699997,3,1.96700001,3,55.1899986,
628,2019,12,330,12.4899998,3,4.24300003,2.26999998,3,100.300003,3,10.54,3,1.96000004,3,53.8300018,
628,2019,12,400,12.4700003,3,4.25899982,2.27999997,3,100.400002,3,10.5500002,3,1.95000005,3,56.2200012,
628,2019,12,430,12.4099998,3,4.17799997,2.23000002,3,100.400002,3,10.5699997,3,1.93499994,3,50.1300011,
628,2019,12,500,12.3400002,3,4.04899979,2.16000009,3,100.300003,3,10.5900002,3,1.91700006,3,53.8400002,
628,2019,12,530,12.2600002,3,4.00199986,2.13000011,3,100.199997,3,10.5900002,3,1.92799997,3,50.3199997,
628,2019,12,600,12.2700005,3,3.88499999,2.06999993,3,100,3,10.5799999,3,1.89199996,3,49.2599983,
628,2019,12,630,12.25,3,3.8440001,2.03999996,3,99.8000031,3,10.5600004,3,1.89100003,3,48.9000015,
628,2019,12,700,12.2399998,3,3.85599995,2.04999995,3,99.8000031,3,10.5600004,3,1.89100003,3,48.5299988,
628,2019,12,730,12.1499996,3,3.92600012,2.08999991,3,99.5999985,3,10.5600004,3,1.86899996,3,44.8699989,
628,2019,12,800,12.1499996,3,4.09499979,2.18000007,3,99.4000015,3,10.5299997,3,1.87100005,3,42.2000008,
628,2019,12,830,12.1599998,3,4.18100023,2.23000002,3,99.3000031,3,10.5100002,3,1.86099994,3,40.9300003,
628,2019,12,900,12.1800003,3,4.28399992,2.28999996,3,99.0999985,3,10.4899998,3,1.86899996,3,39.5099983,
628,2019,12,930,12.21,3,4.34499979,2.32999992,3,99.1999969,3,10.4799995,3,1.86199999,3,38.6699982,
628,2019,12,1000,12.2399998,3,4.4380002,2.38000011,3,99.0999985,3,10.4700003,3,1.85300004,3,37.5699997,
628,2019,12,1030,12.2600002,3,4.48799992,2.41000009,3,99.1999969,3,10.4700003,3,1.85699999,3,38.2900009,
628,2019,12,1100,12.3100004,3,4.25500011,2.27999997,3,99.4000015,3,10.4899998,3,1.86800003,3,36.9599991,
628,2019,12,1130,12.3100004,3,4.079,2.18000007,3,99.4000015,3,10.4899998,3,1.87100005,3,37.8600006,
628,2019,12,1200,12.2600002,3,3.86100006,2.04999995,3,98.9000015,3,10.46,3,1.89600003,3,37.9599991,
628,2019,12,1230,12.3000002,3,3.80200005,2.01999998,3,98.9000015,3,10.4499998,3,1.91799998,3,37.9799995,
628,2019,12,1300,12.3199997,3,3.77900004,2.00999999,3,98.9000015,3,10.4499998,3,1.90999997,3,39.1899986,
628,2019,12,1330,12.4799995,3,4.18400002,2.24000001,3,100.199997,3,10.5299997,3,1.92799997,3,41.5099983,
628,2019,12,1400,12.5200005,3,4.15999985,2.22000003,3,100,3,10.5,3,1.95099998,3,67.6399994,
628,2019,12,1430,12.5500002,3,4.19299984,2.24000001,3,99.6999969,3,10.4700003,3,1.94099998,3,65.8000031,
628,2019,12,1500,12.54,3,4.1880002,2.24000001,3,98.6999969,3,10.3599997,3,1.97000003,3,53.0099983,
628,2019,12,1530,12.54,3,4.18599987,2.24000001,3,98.6999969,3,10.3599997,3,1.98599994,3,48.7900009,
628,2019,12,1600,12.5799999,3,4.19299984,2.24000001,3,99.8000031,3,10.4700003,3,1.99100006,3,45.5999985,
628,2019,12,1630,12.6499996,3,4.16800022,2.23000002,3,100.199997,3,10.5,3,1.98800004,3,60.0600014,
628,2019,12,1700,12.6000004,3,4.12300014,2.20000005,3,99.9000015,3,10.4700003,3,1.99800003,3,42.4399986,
628,2019,12,1730,12.6599998,3,4.11800003,2.20000005,3,99.9000015,3,10.46,3,2.04999995,3,44.0099983,
628,2019,12,1800,12.6800003,3,4.12900019,2.20000005,3,99.9000015,3,10.46,3,2.03699994,3,41.7400017,
628,2019,12,1830,12.6999998,3,3.91000009,2.07999992,3,99.8000031,3,10.4499998,3,2.046,3,39.7799988,
628,2019,12,1900,12.7799997,3,4.03700018,2.1500001,3,100.300003,3,10.4799995,3,2.05999994,3,37.3400002,
628,2019,12,1930,12.7700005,3,3.8499999,2.04999995,3,99.8000031,3,10.4399996,3,2.046,3,37.6899986,
628,2019,12,2000,12.8000002,3,4.07499981,2.17000008,3,100.099998,3,10.4499998,3,2.08200002,3,33.9900017,
628,2019,12,2030,12.8100004,3,4.10900021,2.19000006,3,100.199997,3,10.46,3,2.06299996,3,37.8600006,
628,2019,12,2100,13.1000004,3,4.15199995,2.22000003,3,101.599998,3,10.5299997,3,2.06800008,3,35.8800011,
628,2019,12,2130,12.8800001,3,3.69099998,1.96000004,3,100.199997,3,10.46,3,2.07500005,3,40.2900009,
628,2019,12,2200,12.8699999,3,3.625,1.91999996,3,100.099998,3,10.4499998,3,2.05299997,3,36.0600014,
628,2019,12,2230,12.8299999,3,3.66000009,1.94000006,3,99.8000031,3,10.4300003,3,2.04500008,3,35.9099998,
628,2019,12,2300,12.8400002,3,3.68400002,1.95000005,3,99.8000031,3,10.4300003,3,2.01600003,3,35.7900009,
628,2019,12,2330,12.6800003,3,3.704,1.96000004,3,99.0999985,3,10.3900003,3,2.02999997,3,37.1100006,
628,2019,12,2400,12.6700001,3,3.72300005,1.98000002,3,99.0999985,3,10.3900003,3,2.0309999,3,37.2799988,
628,2019,13,30,12.6199999,3,3.64499998,1.92999995,3,98.9000015,3,10.3800001,3,2.03200006,3,37.4700012,
628,2019,13,100,12.5600004,3,3.55299997,1.88,3,98.5999985,3,10.3699999,3,2.00500011,3,38.2099991,
628,2019,13,130,12.54,3,3.5769999,1.88999999,3,98.4000015,3,10.3500004,3,2.00900006,3,35.9000015,
628,2019,13,200,12.5299997,3,3.58400011,1.89999998,3,98.3000031,3,10.3400002,3,1.99399996,3,36.5800018,
628,2019,13,230,12.54,3,3.54099989,1.87,3,98.3000031,3,10.3500004,3,1.95700002,3,36.3199997,
628,2019,13,300,12.6000004,3,3.56999993,1.88999999,3,98.5999985,3,10.3599997,3,1.96099997,3,36.25,
628,2019,13,330,12.6199999,3,3.56699991,1.88999999,3,98.6999969,3,10.3699999,3,1.96500003,3,35.5,
628,2019,13,400,12.7700005,3,3.6400001,1.92999995,3,99.5999985,3,10.4200001,3,1.92999995,3,35.3899994,
628,2019,13,430,12.75,3,3.64599991,1.92999995,3,99.5999985,3,10.4300003,3,1.91900003,3,34.3800011,
628,2019,13,500,12.5500002,3,3.56999993,1.88999999,3,98.3000031,3,10.3500004,3,1.90499997,3,36.8300018,
628,2019,13,530,12.5299997,3,3.60400009,1.90999997,3,98.0999985,3,10.3199997,3,1.88699996,3,36.0699997,
628,2019,13,600,12.5299997,3,3.61999989,1.91999996,3,98.3000031,3,10.3400002,3,1.88,3,37.0099983,
628,2019,13,630,12.54,3,3.61199999,1.90999997,3,98.4000015,3,10.3500004,3,1.875,3,36.4500008,
628,2019,13,700,12.54,3,3.59899998,1.90999997,3,98.5999985,3,10.3699999,3,1.86399996,3,36.3499985,
628,2019,13,730,12.54,3,3.60100007,1.90999997,3,98.8000031,3,10.3999996,3,1.84300005,3,37.25,
628,2019,13,800,12.5100002,3,3.59100008,1.89999998,3,98.9000015,3,10.4099998,3,1.81599998,3,37.75,
628,2019,13,830,12.4899998,3,3.625,1.91999996,3,99.0999985,3,10.4399996,3,1.81400001,3,38.2299995,
628,2019,13,900,12.5,3,3.62700009,1.91999996,3,99.4000015,3,10.46,3,1.83299994,3,36.1399994,
628,2019,13,930,12.5299997,3,3.648,1.92999995,3,99.5999985,3,10.4799995,3,1.82700002,3,37.3800011,
628,2019,13,1000,12.5900002,3,3.68000007,1.95000005,3,100.099998,3,10.5100002,3,1.82500005,3,38.8600006,
628,2019,13,1030,12.6700001,3,3.69700003,1.96000004,3,100.400002,3,10.5200005,3,1.78999996,3,37.7099991,
628,2019,13,1100,12.7399998,3,3.80900002,2.01999998,3,100.699997,3,10.54,3,1.79100001,3,39.9300003,
628,2019,13,1130,12.8599997,3,3.62899995,1.91999996,3,100.900002,3,10.5299997,3,1.79999995,3,37.6199989,
628,2019,13,1200,12.9499998,3,3.5079999,1.86000001,3,100.900002,3,10.5200005,3,1.801,3,38.4300003,
628,2019,13,1230,13.0299997,3,3.45900011,1.83000004,3,101.099998,3,10.5299997,3,1.78600001,3,38.4300003,
628,2019,13,1300,13.1000004,3,3.40799999,1.79999995,3,101.300003,3,10.5299997,3,1.81099999,3,38.25,
628,2019,13,1330,13.1499996,3,3.42400002,1.80999994,3,101.199997,3,10.5100002,3,1.84399998,3,38.7099991,
628,2019,13,1400,13.5,3,3.69099998,1.96000004,3,103,3,10.6000004,3,1.84599996,3,39.6500015,
628,2019,13,1430,13.4700003,3,3.69099998,1.96000004,3,103,3,10.6099997,3,1.81700003,3,39.9900017,
628,2019,13,1500,13.4799995,3,3.69300008,1.96000004,3,103,3,10.6099997,3,1.82099998,3,38.5400009,
628,2019,13,1530,13.46,3,3.68099999,1.95000005,3,102.900002,3,10.6000004,3,1.84599996,3,36.5499992,
628,2019,13,1600,13.5,3,3.72799993,1.98000002,3,103.199997,3,10.6199999,3,1.83700001,3,39.6199989,
628,2019,13,1630,13.54,3,3.85899997,2.04999995,3,103.599998,3,10.6499996,3,1.82599998,3,38.7299995,
628,2019,13,1700,13.5699997,3,4.03299999,2.1500001,3,104,3,10.6800003,3,1.82799995,3,44.9900017,
628,2019,13,1730,14.0299997,3,3.96799994,2.1099999,3,105.5,3,10.7200003,3,1.83899999,3,43.9300003,
628,2019,13,1800,14.0299997,3,3.9920001,2.13000011,3,105.5,3,10.7200003,3,1.85000002,3,42.8800011,
628,2019,13,1830,13.1899996,3,3.704,1.97000003,3,102.599998,3,10.6400003,3,1.84800005,3,41.5800018,
628,2019,13,1900,13.0600004,3,3.72600007,1.98000002,3,102.5,3,10.6499996,3,1.88800001,3,42.3499985,
628,2019,13,1930,13.0100002,3,3.75200009,1.99000001,3,102.5,3,10.6599998,3,1.84000003,3,41.7799988,
628,2019,13,2000,12.96,3,3.79399991,2.01999998,3,102.400002,3,10.6599998,3,1.85000002,3,41.6800003,
628,2019,13,2030,12.9099998,3,3.80999994,2.01999998,3,102.300003,3,10.6700001,3,1.84300005,3,41.9099998,
628,2019,13,2100,13.1099997,3,3.79200006,2.00999999,3,103.099998,3,10.6999998,3,1.83500004,3,44.9300003,
628,2019,13,2130,12.96,3,3.73000002,1.98000002,3,102.599998,3,10.6899996,3,1.81799996,3,46.0099983,
628,2019,13,2200,12.79,3,3.73600006,1.98000002,3,102.199997,3,10.6899996,3,1.81799996,3,45.5400009,
628,2019,13,2230,12.7700005,3,3.80999994,2.01999998,3,102.300003,3,10.6899996,3,1.82099998,3,43.7299995,
628,2019,13,2300,12.7399998,3,3.72199988,1.97000003,3,102.199997,3,10.6999998,3,1.801,3,46.5200005,
628,2019,13,2330,12.6599998,3,3.72900009,1.98000002,3,102,3,10.6899996,3,1.801,3,45.0999985,
628,2019,13,2400,12.6099997,3,3.82599998,2.02999997,3,102.199997,3,10.7299995,3,1.79100001,3,46.0299988,
628,2019,14,30,12.54,3,3.75500011,1.99000001,3,101.800003,3,10.6999998,3,1.79299998,3,42.7200012,
628,2019,14,100,12.5100002,3,3.85700011,2.04999995,3,102,3,10.7200003,3,1.80700004,3,45.3800011,
628,2019,14,130,12.4200001,3,3.81800008,2.02999997,3,101.900002,3,10.7399998,3,1.79900002,3,45.8400002,
628,2019,14,200,12.3699999,3,3.79299998,2.00999999,3,101.800003,3,10.7399998,3,1.78999996,3,48.5800018,
628,2019,14,230,12.29,3,3.81299996,2.02999997,3,101.800003,3,10.7700005,3,1.78299999,3,46.3300018,
628,2019,14,300,12.2399998,3,3.87700009,2.05999994,3,102.300003,3,10.8199997,3,1.76900005,3,50.3899994,
628,2019,14,330,12.1800003,3,3.95799994,2.1099999,3,102.5,3,10.8599997,3,1.79400003,3,48.75,
628,2019,14,400,12.1999998,3,3.9059999,2.07999992,3,102.300003,3,10.8299999,3,1.76100004,3,40.8600006,
628,2019,14,430,12,3,3.86400008,2.04999995,3,102.800003,3,10.9300003,3,1.75,3,48.7099991,
628,2019,14,500,11.8599997,3,3.86599994,2.05999994,3,102.400002,3,10.9300003,3,1.73300004,3,50.9700012,
628,2019,14,530,11.9099998,3,3.8440001,2.03999996,3,101.900002,3,10.8699999,3,1.73599994,3,45.7999992,
628,2019,14,600,11.8400002,3,3.67799997,1.95000005,3,101.800003,3,10.8800001,3,1.71500003,3,44.6899986,
628,2019,14,630,11.8900003,3,3.39700007,1.78999996,3,101.099998,3,10.8000002,3,1.71899998,3,43.1399994,
628,2019,14,700,11.9499998,3,3.24099994,1.71000004,3,100.199997,3,10.6999998,3,1.71300006,3,40.9000015,
628,2019,14,730,11.9300003,3,3.2019999,1.67999995,3,100.300003,3,10.71,3,1.71700001,3,42.1899986,
628,2019,14,800,12.0900002,3,2.97900009,1.55999994,3,99.5,3,10.5900002,3,1.72800004,3,43.7900009,
628,2019,14,830,12.1099997,3,2.94400001,1.53999996,3,99.1999969,3,10.5600004,3,1.72599995,3,45.3600006,
628,2019,14,900,12.0100002,3,3.03500009,1.59000003,3,99.4000015,3,10.6000004,3,1.71099997,3,39.5999985,
628,2019,14,930,11.6199999,3,3.47199988,1.83000004,3,101.400002,3,10.8999996,3,1.71200001,3,42.4000015,
628,2019,14,1000,11.2799997,3,3.89599991,2.06999993,3,102.300003,3,11.0600004,3,1.71399999,3,49.0800018,
628,2019,14,1030,11.4499998,3,3.602,1.90999997,3,101.800003,3,10.9700003,3,1.71800005,3,42.5900002,
628,2019,14,1100,11.5799999,3,3.375,1.77999997,3,101.199997,3,10.8800001,3,1.71399999,3,44.4199982,
628,2019,14,1130,11.8400002,3,3.06599998,1.61000001,3,100.099998,3,10.7200003,3,1.73000002,3,41.6199989,
628,2019,14,1200,11.9200001,3,2.98099995,1.55999994,3,99.8000031,3,10.6700001,3,1.71599996,3,41.6599998,
628,2019,14,1230,11.9799995,3,2.96600008,1.54999995,3,99.6999969,3,10.6499996,3,1.73500001,3,42.2999992,
628,2019,14,1300,12.1599998,3,3.07599998,1.61000001,3,99.1999969,3,10.5500002,3,1.72500002,3,42.2799988,
628,2019,14,1330,12.1300001,3,3.0769999,1.61000001,3,99.4000015,3,10.5799999,3,1.75,3,40.6399994,
628,2019,14,1400,11.6800003,3,3.21600008,1.69000006,3,100.800003,3,10.8299999,3,1.73099995,3,43.9900017,
628,2019,14,1430,11.3299999,3,3.60700011,1.90999997,3,102.300003,3,11.0699997,3,1.755,3,41.2299995,
628,2019,14,1500,11.4499998,3,3.47799993,1.84000003,3,101.699997,3,10.9700003,3,1.76999998,3,44.6699982,
628,2019,14,1530,11.5600004,3,3.3440001,1.75999999,3,101.099998,3,10.8900003,3,1.778,3,37.4799995,
628,2019,14,1600,11.5200005,3,3.3670001,1.77999997,3,101.300003,3,10.9099998,3,1.78199995,3,45.75,
628,2019,14,1630,11.4700003,3,3.37700009,1.77999997,3,101.300003,3,10.9200001,3,1.77100003,3,40.6300011,
628,2019,14,1700,11.3699999,3,3.44000006,1.82000005,3,101.599998,3,10.9799995,3,1.74300003,3,37.2999992,
628,2019,14,1730,11.3500004,3,3.44300008,1.82000005,3,101.5,3,10.9799995,3,1.76999998,3,38.2000008,
628,2019,14,1800,11.2700005,3,3.72099996,1.97000003,3,102,3,11.04,3,1.77100003,3,45.4000015,
628,2019,14,1830,10.71,3,3.78800011,2.00999999,3,103.199997,3,11.3100004,3,1.76999998,3,43.2299995,
628,2019,14,1900,11.1800003,3,3.2190001,1.69000006,3,101.699997,3,11.0500002,3,1.76400006,3,41.5600014,
628,2019,14,1930,11.2399998,3,3.13499999,1.64999998,3,101.5,3,11.0200005,3,1.75999999,3,44.9599991,
628,2019,14,2000,11.3000002,3,3.01900005,1.58000004,3,101.300003,3,10.9799995,3,1.73199999,3,40.9099998,
628,2019,14,2030,11.5299997,3,2.90300012,1.51999998,3,100.699997,3,10.8699999,3,1.71399999,3,43.2200012,
628,2019,14,2100,11.6099997,3,2.98399997,1.55999994,3,100.400002,3,10.8100004,3,1.71099997,3,42.3699989,
628,2019,14,2130,11.5699997,3,3,1.57000005,3,100.300003,3,10.8100004,3,1.69799995,3,42.4900017,
628,2019,14,2200,11.3999996,3,2.92799997,1.52999997,3,100.699997,3,10.8999996,3,1.69400001,3,42.4399986,
628,2019,14,2230,11.3299999,3,2.91700006,1.52999997,3,100.800003,3,10.9300003,3,1.67700005,3,45.5800018,
628,2019,14,2300,11.1199999,3,2.96399999,1.54999995,3,101.099998,3,11.0100002,3,1.65699995,3,40.3800011,
628,2019,14,2330,11.2399998,3,2.92000008,1.52999997,3,100.800003,3,10.9499998,3,1.653,3,41.8499985,
628,2019,14,2400,11.25,3,2.96000004,1.54999995,3,100.800003,3,10.9399996,3,1.64300001,3,40.7599983,
628,2019,15,30,11.3299999,3,2.99699998,1.57000005,3,100.400002,3,10.8800001,3,1.64199996,3,45.8899994,
628,2019,15,100,11.3900003,3,2.9519999,1.54999995,3,100.099998,3,10.8400002,3,1.62699997,3,39.1300011,
628,2019,15,130,11.3900003,3,2.96700001,1.54999995,3,100.099998,3,10.8299999,3,1.61500001,3,39.4500008,
628,2019,15,200,11.4399996,3,2.94199991,1.53999996,3,99.6999969,3,10.7799997,3,1.60899997,3,39.5999985,
628,2019,15,230,11.4799995,3,2.89499998,1.50999999,3,99.6999969,3,10.7700005,3,1.59800005,3,38.8899994,
628,2019,15,300,11.5100002,3,2.83500004,1.48000002,3,99.8000031,3,10.7799997,3,1.61600006,3,39.9199982,
628,2019,15,330,11.5299997,3,2.75699997,1.44000006,3,99.8000031,3,10.7700005,3,1.61699998,3,38.4199982,
628,2019,15,400,11.5600004,3,2.68199992,1.39999998,3,99.8000031,3,10.7700005,3,1.59200001,3,42,
628,2019,15,430,11.5799999,3,2.69099998,1.39999998,3,99.6999969,3,10.75,3,1.59399998,3,45.2799988,
